sentence,entities,gt_relation,pred_relation,pred_edge,is_edge_test_contradictory,exec_time
Im a wheelchair user in a third floor flat serviced by only 1 lift.,"['wheelchair', 'user']",10,-1,[],False,00:00:38
"A deputy from Sarkozy's ruling UMP party, Etienne Pinte, also said he was ""very shocked"" by the charter flight.","['deputy', 'party']",12,-1,[],False,00:00:30
"The gates of the palace of John the Priest were ""made of sardius, with the horn of the horned snake inwrought, so that no man might bring poison within"".","['gates', 'palace']",2,1,"('palace', 'gates')",True,00:00:38
"The agar was contained in a polyethylene tube 3,O mm inside diameter and about 1 mm of agar protruded.","['agar', 'polyethylene tube']",4,-1,[],False,00:00:20
The imams were removed from a US Airways flight awaiting departure from the Minneapolis-St. Paul airport.,"['flight', 'airport']",8,-1,[],False,00:00:28
The vagina was sutured behind the neourethra; the vagina accommodated a size 12 dilator.,"['vagina', 'dilator']",18,-1,[],False,00:00:26
The firing of transition T_continuous_call represents the arrival of a handoff call from neighbour cells.,"['call', 'cells']",8,1,"('cells', 'call')",False,00:00:16
"In these last three paragraphs, then, Wordsworth began by first of all considering his omissions from previous books.","['omissions', 'books']",8,1,"('books', 'omissions')",False,00:00:18
"September normally marks the arrival of the earliest run of fish into lake tributaries, and peak runs occur in October.","['run', 'fish']",18,1,"('fish', 'run')",False,00:00:23
All-terrain vehicle sales sink into muck.,"['vehicle sales', 'muck']",18,-1,[],False,00:00:36
The county fair drew a large crowd of USDA employees.,"['crowd', 'employees']",13,-1,[],False,00:00:38
"Rice spirits in Asia are almost always female and regarded as a kind of mother figure (thus, the connection to fertility and tossing it at the bride).","['Rice', 'spirits']",18,-1,[],False,00:00:19
"As a result of their relatively narrower range of options, predictions regarding their behavior tend to be more accurate.","['range', 'options']",13,0,"('range', 'options')",True,00:00:33
The air in the middle ear space is important to allow the ear drum and middle ear bones to be vibrated by sounds collected by the ear canal.,"['ear', 'drum']",3,-1,[],False,00:00:45
Much of the resulting work is summarised in his joint book with Howitt.,"['work', 'book']",15,0,"('work', 'book')",False,00:00:20
"And there's you, floating a couple of thousand feet up in the sky in a tiny little basket.","['sky', 'basket']",18,-1,[],False,00:00:28
Standards at a secondary school are criticised in a report by the inspection body.,"['Standards', 'report']",15,0,"('Standards', 'report')",False,00:00:23
Roots that cross over the trunk of a tree instead of growing outward are known as girdling roots and should be removed since they can choke trees.,"['trunk', 'tree']",2,1,"('tree', 'trunk')",True,00:00:42
"Accidentally, I poured too much sugar into my tea.","['sugar', 'tea']",6,1,"('tea', 'sugar')",True,00:00:40
He used to bring some cigarettes into these Middle Eastern countries.,"['cigarettes', 'countries']",6,-1,[],False,00:00:20
Trade Union Side reiterated its concerns that the public sector was effectively subsidising these events and requested that this practice cease.,"['concerns', 'public sector']",18,1,"('public sector', 'concerns')",False,00:00:19
The momentum of their movement breaks the circle as the arm of the foreground dancer reaches out.,"['arm', 'dancer']",2,1,"('dancer', 'arm')",False,00:00:22
There's a pitying of turtledoves cooing to their mate.,"['pitying', 'turtledoves']",13,-1,[],False,00:00:46
The Civil Rights Hero award was bestowed to a disability rights activist.,"['award', 'activist']",6,1,"('activist', 'award')",False,00:00:13
The pendant encloses a tumbled stone.,"['pendant', 'stone']",4,0,"('pendant', 'stone')",False,00:00:23
One day the little orphan boy ran away from the orphanage.,"['boy', 'orphanage']",8,-1,[],False,00:00:26
"The strand was devoted to music theatre and film music and featured interviews with songwriters, composers, and orchestrators.","['strand', 'theatre']",14,-1,[],False,00:00:23
"The restructuring charge was comprised of $11.9 million of cash expenditures for severance benefits and other costs and $8.2 million of non-cash charges, primarily for the write-down of impaired assets.","['charge', 'expenditures']",3,1,"('expenditures', 'charge')",True,00:00:37
Works in this exhibition investigate humanity's relationship with the world.,"['Works', 'relationship']",14,-1,[],False,00:00:22
The Bush administration hid the true fiscal picture with a plethora of accounting gimmicks.,"['administration', 'gimmicks']",11,0,"('administration', 'gimmicks')",False,00:00:14
Adenosine deaminase converts purine riboside into an analog of a reactive intermediate.,"['Adenosine deaminase', 'analog']",18,0,"('Adenosine deaminase', 'analog')",False,00:00:26
Nectar is the sweet flower sap that bees make into honey by evaporating off the excess water.,"['bees', 'honey']",17,0,"('bees', 'honey')",False,00:00:14
"As time passed, aluminum formed itself into a can, a lid, and a tab.","['aluminum', 'can']",18,0,"('aluminum', 'can')",False,00:00:14
They still store the bottle in a chilling bucket or the refrigerator.,"['bottle', 'bucket']",4,-1,[],False,00:00:41
The 08 campaign green jobs was the main talking point of any speech.,"['jobs', 'speech']",15,-1,[],False,00:00:23
A Surfside man running away from a dog that broke away from its owner was struck by a bus in the chase.,"['dog', 'owner']",8,1,"('owner', 'dog')",False,00:00:21
"The banker, who has put up in a Sudder Street hotel, told the sleuths that he had entered India on October 20, 2009.","['banker', 'hotel']",17,-1,[],False,00:00:23
The artists carve away the surface with a chisel.,"['artists', 'chisel']",11,0,"('artists', 'chisel')",False,00:00:18
"This marmalade is made of the finest oranges, to create a delecious taste.","['marmalade', 'oranges']",8,1,"('oranges', 'marmalade')",False,00:00:19
"Sam, who formerly was a sportsman, and in his apprenticeship used to frequent Barnet races, keeps a high chaise, with a brace of seasoned geldings.","['brace', 'geldings']",13,-1,[],False,00:00:22
"The cartoons originated in Denmark's Jyllands-Posten paper and have been reprinted in newspapers in France, Germany, Italy, Hungary, the Netherlands and Spain - who say they were exercising their right to free speech.","['cartoons', 'paper']",8,1,"('paper', 'cartoons')",False,00:00:17
A more coded reproof came from the chairman of parliament's foreign affairs committee.,"['reproof', 'chairman']",16,1,"('chairman', 'reproof')",False,00:00:12
The grenade was inside a tin alongside the hotel fence.,"['grenade', 'tin']",4,-1,[],False,00:00:19
The principal has put computers into our classroom.,"['computers', 'classroom']",6,-1,[],False,00:00:15
Olive Garden is a family of local restaurants focused on delighting every guest with a genuine Italian dining experience.,"['family', 'restaurants']",13,-1,[],False,00:00:20
The computer mouse has been the input device of choice for a long time now in the computer world.,"['computer', 'mouse']",3,1,"('mouse', 'computer')",True,00:00:44
The rule is the subject of a legal challenge brought by ABC and its coalition partners.,"['rule', 'legal challenge']",18,0,"('rule', 'legal challenge')",False,00:00:25
"Throughout her career she has worked extensively with the California Department of Education and the Commission on Teacher Credentialing where she has been a contributing panel member on the writing of the California Subject Examination for Teachers (CSET), the California Music Standards, and the CalTPA, the California Teacher Preparation Assessment, as well as an evaluator for the Single Subject Music Preparation Submission Documents.","['panel', 'member']",13,0,"('panel', 'member')",False,00:00:23
For example the steppingmotor has a coil with a resistance of 5 ohm and a nominal current of 1 Amp.,"['steppingmotor', 'coil']",3,-1,[],False,00:00:39
It is a literary style which portrays crime and violence in an unsentimental way.,"['style', 'crime']",18,-1,[],False,00:00:28
The cutting machine contains 13 circular blades mounted on a cutting axis.,"['machine', 'blades']",3,0,"('machine', 'blades')",False,00:00:24
The 25-member steering committee that drafted the document also passed it through two Palestinian GFM organizers.,"['committee', 'document']",17,0,"('committee', 'document')",False,00:00:13
"The student guide, consisting of a list and description of courses offered by each Faculty, is published on the website of the University.","['guide', 'website']",2,-1,[],False,00:00:32
"In other words such people accept a form of mathematical platonists, whether or not they label themselves that way.","['form', 'platonists']",18,-1,[],False,00:00:39
The book created a picture of social and religious identity.,"['book', 'identity']",14,0,"('book', 'identity')",False,00:00:24
So this morning started early with a chorus of caws coming from a storytelling of crows outside my bedroom window.,"['storytelling', 'crows']",13,-1,[],False,00:00:27
That paper received favorable review.,"['paper', 'review']",15,0,"('paper', 'review')",False,00:00:22
He was wearing a short sleeve shirt with a tie.,"['sleeve', 'shirt']",2,1,"('shirt', 'sleeve')",False,00:00:25
The Nepalese government sets up a committee to inquire into the alleged misuse of diplomatic passports.,"['committee', 'misuse']",18,1,"('misuse', 'committee')",False,00:00:11
The investigation was concerning a series of letters received at the House containing non-noxious white powder.,"['investigation', 'series']",18,1,"('series', 'investigation')",False,00:00:15
"Upon the arrival of an embassy from the injured to demand satisfaction, Romulus decided that those who had done the injury should be delivered up.","['embassy', 'injured']",8,1,"('injured', 'embassy')",False,00:00:13
Industries have pushed fishermen into fragile marine reserves.,"['fishermen', 'reserves']",6,-1,[],False,00:00:25
The three prints are a great example of a rare vintage photograph by an artist who had an influence on later 20th-century photographers.,"['photograph', 'artist']",16,1,"('artist', 'photograph')",False,00:00:23
The water was in a cup.,"['water', 'cup']",4,-1,[],False,00:00:21
Thankfully the plump of wildfowls brought about the destrcution of the wild cats and that ended the whole fiasco.,"['plump', 'wildfowls']",13,-1,[],False,00:00:21
But the result was derived from a small number of actual HIV cases.,"['result', 'cases']",8,1,"('cases', 'result')",False,00:00:15
The plasma was generated by an RF discharge between two parallel electrodes whose diameter was 100 mm and separation was 40 mm using pure silane gas.,"['plasma', 'discharge']",18,1,"('discharge', 'plasma')",False,00:00:14
The European Commission has released a set of slides explaining nanotechnology.,"['slides', 'nanotechnology']",14,1,"('nanotechnology', 'slides')",False,00:00:17
"With these two tools, the dataset was reduced from its original size of over 200 features into 17%.","['dataset', 'size']",18,-1,[],False,00:00:25
"As for the main attraction: the pnuematic function allowing the crane arm to be raised and lowered, well, it's a simple job made a little more complex.","['crane', 'arm']",3,0,"('crane', 'arm')",True,00:00:44
Old nests are used year after year by the carpenter bee.,"['carpenter', 'bee']",18,-1,[],False,00:00:24
The surfer is dropped into a 35-foot wave at Waimea Bay.,"['surfer', 'wave']",6,-1,[],False,00:00:25
The health professional uses a lamp during the test.,"['professional', 'lamp']",11,0,"('professional', 'lamp')",False,00:00:20
The world is governed by mathematical laws.,"['world', 'laws']",18,0,"('world', 'laws')",True,00:00:40
The hive entrances were oriented in different directions and painted with different colors to reduce colony drift of foraging bees.,"['drift', 'bees']",13,1,"('bees', 'drift')",False,00:00:26
Ruling is in ink and was generally done by the scribe who wrote the quire.,"['scribe', 'quire']",17,0,"('scribe', 'quire')",False,00:00:19
"The Agenda 21 document, agreed in Rio, includes a section on international co-operation.","['document', 'section']",3,0,"('document', 'section')",False,00:00:18
The dulche de leche ice cream was the best part of this dessert; it was creamy and not too sweet as I usually find this flavor.,"['cream', 'dessert']",2,-1,[],False,00:00:18
"The crater of the vulcano Solfatara shows a great variety of botanica species, varying greatly from each other due to climatic and pedologic reasons.","['crater', 'vulcano']",2,1,"('vulcano', 'crater')",False,00:00:17
The suspect pushed the victim into a deep cliff.,"['victim', 'cliff']",6,-1,[],False,00:03:11
"In the first year of King Cyrus, the king issued a decree.","['king', 'decree']",17,0,"('king', 'decree')",False,00:00:20
The judgment was reported in local newspapers on Saturday.,"['judgment', 'newspapers']",15,0,"('judgment', 'newspapers')",False,00:00:22
Glaucoma is a group of neurodegenerative disorders characterized by the death of retinal ganglion cells and by a specific deformation of the optic nerve.,"['Glaucoma', 'disorders']",18,-1,[],False,00:00:37
The president of this society is responsible for presiding over all meetings (both general and executive).,"['president', 'society']",12,1,"('society', 'president')",True,00:00:34
Japan injected funds into struggling companies.,"['funds', 'companies']",6,0,"('funds', 'companies')",False,00:00:20
"Inside the car, keys were found in the ignition and Codario-Ferrino's license was discovered inside a purse on the passenger's seat.","['keys', 'ignition']",18,0,"('keys', 'ignition')",False,00:00:20
Scattered among this streak of Celtic tigers are billions of euro loaned by Anglo Irish Bank over the past decade in a calculated play for lucrative returns.,"['streak', 'tigers']",13,-1,[],False,00:00:34
There is a gulp of cormorants that scavenge this stretch of the Sacramento River where I usually kayak.,"['gulp', 'cormorants']",13,-1,[],False,00:00:27
He has always waited patiently in the studio until his master's voice signals that it was time to go home.,"['master', 'voice']",3,0,"('master', 'voice')",False,00:00:18
The ship left from the port of Bremen with 434 passengers.,"['ship', 'port']",8,-1,[],False,00:00:22
A debtor gets liens released on personal household possessions for much less than the underlying debt on those secured possessions with redemption.,"['debtor', 'redemption']",11,0,"('debtor', 'redemption')",True,00:00:27
The balls were dropped into the mud from a height of about 5 metres.,"['balls', 'mud']",6,-1,[],False,00:00:22
STE Oil Company has all your white mineral oil needs covered.,"['mineral', 'oil']",9,-1,[],False,00:00:15
What happens is that the system builds many inferior blood vessels in the eye to take the place of the vessels that are dying.,"['system', 'vessels']",17,0,"('system', 'vessels')",False,00:00:17
"The stage was in the cellar, and all the lights in the shop were out; groans rose from a trap-door.","['lights', 'shop']",2,-1,[],False,00:00:29
The mason has completed a concrete wall that creates a bathroom and storage area adjacent to a preschool classroom.,"['mason', 'wall']",17,0,"('mason', 'wall')",False,00:00:17
Dartmouth nearly narrowed the gap to one goal when a slapshot popped out of the glove of Princeton goalie Zane Kalemba '10.,"['slapshot', 'glove']",8,0,"('slapshot', 'glove')",True,00:00:43
It's funny my friend just used agave nectar in his margaritas.,"['agave', 'nectar']",9,0,"('agave', 'nectar')",False,00:00:19
This research aimed to select and validate a battery of outcome measures of recovery after lower limb burn injury (LLBI).,"['battery', 'measures']",13,0,"('battery', 'measures')",True,00:00:33
Tax cuts for rich are thrown into doubt.,"['Tax cuts', 'doubt']",18,0,"('Tax cuts', 'doubt')",False,00:00:21
It is part of a furniture line conceived for Anthropologie by British interior designers.,"['line', 'designers']",18,1,"('designers', 'line')",False,00:00:20
This book supplies us with a good deal of material for his biography.,"['book', 'material']",14,0,"('book', 'material')",False,00:00:17
The second discourse concerned the role of democracy in the new republic.,"['discourse', 'role']",14,-1,[],False,00:00:34
"Most of Birdtown's earliest residents hailed from Eastern European countries, including Slovakia, Ukraine, Czech Republic, Poland and Carpatho-Rusyn.","['residents', 'countries']",8,1,"('countries', 'residents')",True,00:00:27
These are the least expensive scissors produced by this manufacturer and are available for less than $6.00 per pair.,"['scissors', 'manufacturer']",16,1,"('manufacturer', 'scissors')",False,00:00:20
South Bade residents have been blown back into primitive lifestyle.,"['residents', 'lifestyle']",18,0,"('residents', 'lifestyle')",False,00:00:19
"In fact, a protocol copes even with Byzantine failures by using randomization.","['protocol', 'randomization']",11,0,"('protocol', 'randomization')",False,00:00:15
The website cited notes made by an investigator from the Los Angeles County Coroner's office as the source of the information.,"['notes', 'investigator']",16,1,"('investigator', 'notes')",False,00:00:23
"Also on display are weapons made by inmates including a zip gun, shanks, two sawed-off shotguns, as well as other items such as masks and an alcohol still.","['inmates', 'shotguns']",17,0,"('inmates', 'shotguns')",False,00:00:18
I made the carpet by cutting a knitting wool into short strips.,"['carpet', 'strips']",2,1,"('strips', 'carpet')",False,00:00:12
This technique has been clearly explained in a previous issue of this magazine.,"['technique', 'issue']",15,-1,[],False,00:00:17
Control is a process that employs a set of procedures to ensure that defined quality standards are met on a consistent basis.,"['process', 'procedures']",11,0,"('process', 'procedures')",False,00:00:15
Several chapters of the book are devoted to the relationships between ethics and justice.,"['chapters', 'relationships']",14,-1,[],False,00:00:23
"The steel Z-shaped stent was made with a steel guide wire (0.2 mm in diameter), covered with the vascular graft, and fixed to the graft wall with multiple interrupted sutures.","['stent', 'wire']",3,1,"('wire', 'stent')",False,00:00:23
Literary critics have examined many themes in the novel.,"['themes', 'novel']",15,1,"('novel', 'themes')",False,00:00:20
"Crime fiction is a typically 19th and 20th century genre, dominated by British and American writers.","['Crime', 'fiction']",15,-1,[],False,00:00:20
A sample was sealed in a polyethylene bag and irradiated together with cobalt as a neutron flux determinant.,"['sample', 'polyethylene bag']",4,-1,[],False,00:00:20
The neonatal heel prick is a common procedure for taking a blood sample from the heel of newborn infants.,"['heel', 'infants']",2,-1,[],False,00:00:23
"Next up is the fingerprint scanner, the scanner was cleaned by the UKPS operator with a cloth.","['operator', 'cloth']",11,0,"('operator', 'cloth')",False,00:00:25
Today's curious thinkers are keeping Ben's traditions alive by inventing new and improved ways to make things work.,"['thinkers', 'ways']",18,0,"('thinkers', 'ways')",False,00:00:15
The editor improved the manuscript with his changes.,"['editor', 'changes']",17,0,"('editor', 'changes')",False,00:00:15
Jacks are spreading into areas formerly occupied by white-tails in Colorado.,"['Jacks', 'areas']",6,-1,[],False,00:00:33
The hollow bar mounting the cameras encloses a wiring harness between the cameras.,"['bar', 'harness']",18,-1,[],False,00:00:25
Blade is accepted into the inner circle of hardened criminals who run things inside the prison and is offered a job on his release.,"['circle', 'criminals']",13,1,"('criminals', 'circle')",False,00:00:20
"Though Calder had gone to Paris to paint, he began creating figures and animals from wire and wood, gradually building up an entire circus of trapeze artists, clowns and trained animals.","['circus', 'artists']",13,-1,[],False,00:00:22
"Among the Hittites there was only one queen consort, but the king had a harem of wives (free women) and of slave concubines also.","['harem', 'wives']",13,-1,[],False,00:00:30
Our microwave has a turn-able turntable inside and dial-able knobs outside.,"['microwave', 'turntable']",3,0,"('microwave', 'turntable')",False,00:00:30
"Felt dots are embroidered on the front and sleeves of this sweater, adding an extra dimension of fun.","['sleeves', 'sweater']",2,-1,[],False,00:00:40
"In the story a mob surrounds a woman to stone her for adultery, and ask Jesus what they should do.","['story', 'mob']",14,0,"('story', 'mob')",True,00:00:36
The summer he was thirteen he organized the neighboring farmer boys into a troop of scouts.,"['troop', 'scouts']",13,0,"('troop', 'scouts')",False,00:00:20
"Like all new towns we have missed.the encouraging influence of a large body of alumni, only two of the thirty-five former graduates having entered college.","['body', 'alumni']",13,-1,[],False,00:00:26
The depression chamber contains a diaphragm under pressure from a diaphragm spring.,"['chamber', 'diaphragm']",3,-1,[],False,00:00:29
"In the poem, an albatross starts to follow a ship - being followed by an albatross was generally considered an omen of good luck.","['poem', 'albatross']",18,-1,[],False,00:00:21
The fortress had the only gate from the southwest.,"['fortress', 'gate']",3,0,"('fortress', 'gate')",False,00:00:29
The dissertations reported on a research project of some kind.,"['dissertations', 'research project']",14,1,"('research project', 'dissertations')",False,00:00:14
Body piercing jewellery specially for lobe ear piercings.,"['lobe', 'ear']",2,-1,[],False,00:00:21
The stone ginger beer has a ginger 'bite' without the 'ginger burn' of more peppery Jamaican ginger beers.,"['ginger', 'beer']",9,0,"('ginger', 'beer')",False,00:00:21
"For the original stud farm, desirous of producing the best horses for the dragoons and hussars, the lighter horse of a square frame was the ideal.","['horses', 'dragoons']",10,-1,[],False,00:00:39
"Listeners receive WBAI live over the internet (referred to as ""streaming""), using one of the various audio formats below.","['Listeners', 'internet']",11,-1,[],False,00:00:27
Even travel agents are turning to telepresence for clients.,"['travel agents', 'telepresence']",11,0,"('travel agents', 'telepresence')",False,00:00:13
The temperature distributions in a vial during freeze-drying of a skim milk solution were determined experimentally.,"['distributions', 'vial']",18,1,"('vial', 'distributions')",True,00:00:47
I sent you a suitcase with cash in it so you can fill it up with wine gummies.,"['suitcase', 'cash']",5,-1,[],False,00:00:29
The media then creates a self fulfilling prophesy with constant reports of doom and gloom and individuals also pull their money out of the targeted bank.,"['media', 'reports']",17,0,"('media', 'reports')",False,00:00:20
Google groups were sending commands to malware.,"['commands', 'malware']",6,0,"('commands', 'malware')",False,00:00:18
Also missing was a 38 caliber Smith & Wesson gun that was in a suitcase in the tractor.,"['gun', 'suitcase']",4,-1,[],False,00:00:26
But my local bellowing of bullfinches prefer natural food.,"['bellowing', 'bullfinches']",13,-1,[],False,00:00:21
Through the night the stern continued to settle as the cruiser listed to port.,"['stern', 'cruiser']",2,-1,[],False,00:00:27
This technique efficiently inserted genes into hematopoietic stem cells.,"['genes', 'stem cells']",6,-1,[],False,00:00:23
"The device was contained in a small jiffy bag with a white label, with a post mark that was ""not local"".","['device', 'jiffy bag']",4,-1,[],False,00:00:17
Illinois race for lieutenant governor attracts a crowd of candidates.,"['crowd', 'candidates']",13,1,"('candidates', 'crowd')",True,00:00:38
The opposing party hid the anvil with a view to important consequences.,"['party', 'view']",18,0,"('party', 'view')",False,00:00:34
A critical habitat for beluga whales in upper Cook Inlet has been created by the federal government.,"['habitat', 'government']",16,1,"('government', 'habitat')",False,00:00:16
The crew had dug a trench for her to walk in so that she would not dwarf the star.,"['crew', 'trench']",17,0,"('crew', 'trench')",False,00:00:14
"He came back 15 minutes later with a bottle, with three lizards in it.","['bottle', 'lizards']",5,-1,[],False,00:00:36
Mark also spoke about post-September 11 civil rights and civil liberties issues facing immigrants.,"['issues', 'immigrants']",18,-1,[],False,00:00:32
"The explorer journeyed into the Arctic region of the Himalayas, determined to find a copy of the Himis manuscript or to expose the fraud.","['explorer', 'region']",6,-1,[],False,00:00:42
The judge directed the court to decide the preliminary issue raised by the petitioner.,"['court', 'petitioner']",18,1,"('petitioner', 'court')",False,00:00:23
The NMB maintains a panel of neutral referees for service on these and certain other boards.,"['panel', 'referees']",13,-1,[],False,00:00:17
He grabed one end of the broom stick as they grab the other end.,"['broom', 'stick']",3,-1,[],False,00:00:25
"In law, a bill of particulars is a list of written statements made by a party to a court proceeding, upon demand of another party, that sets forth details of a claim or defense.","['bill', 'particulars']",13,0,"('bill', 'particulars')",True,00:00:36
My pug has little bumps under his chin.,"['pug', 'chin']",3,-1,[],False,00:00:33
It has been assumed that the quench starts at the middle cross-section of the magnet.,"['quench', 'cross-section']",18,-1,[],False,00:00:23
"In the fall of 2003, a hidden camera-equipped journalist from Germany's ARD television infiltrated the Saudi-built King Fahd Academy in Bonn and taped what it taught to young Muslim children.","['journalist', 'television']",8,-1,[],False,00:00:35
Ice cream was made by hand in a large bowl placed inside a tub filled with ice and salt.,"['cream', 'hand']",18,1,"('hand', 'cream')",False,00:00:24
"Ruins from 800,000 years ago discovered in Israel show that Stone Age ancestors had began to organize their open-air living spaces into separate clusters for different activities such as cooking and stone manufacturing.","['Ruins', 'years']",8,-1,[],False,00:00:24
"The user is cooling a processor with a power usage of 35W, using a conventional heatsink.","['user', 'usage']",18,-1,[],False,00:00:25
The hotel released effluent into the lake.,"['effluent', 'lake']",6,0,"('effluent', 'lake')",False,00:00:21
They include sending e-mails to remind customers about abandoned items.,"['e-mails', 'abandoned items']",14,1,"('abandoned items', 'e-mails')",False,00:00:12
"As we were leaving the house, we found a suitcase with three or four Jordanian passports in it, clothes, and hygiene gear.","['suitcase', 'passports']",5,-1,[],False,00:00:41
The president has made taxes and spending the big issues again.,"['president', 'taxes']",18,0,"('president', 'taxes')",False,00:00:33
The student creates compositional forms using a sequencer or notation program.,"['student', 'program']",11,0,"('student', 'program')",False,00:00:19
I have placed a new memory card directly into my mobile phone.,"['memory card', 'phone']",6,0,"('memory card', 'phone')",True,00:00:31
Certain cricketers have been eluded from their team on accounts of injury.,"['cricketers', 'team']",8,-1,[],False,00:00:26
The frozen spread was found in a sack in a former pony stable nearly a century after Captain Robert Scott's mission to the South Pole.,"['spread', 'sack']",4,-1,[],False,00:00:32
The speeches were on the subject of the relationship between institutional and poetic violence.,"['speeches', 'relationship']",14,-1,[],False,00:00:25
"Little did these naive people realize at the time that they were embracing a foul brood of ungrateful vipers, which would soon prove to be their undoing.","['brood', 'vipers']",13,-1,[],False,00:00:28
Here is one of the craters created by the meteorite Morasko.,"['craters', 'meteorite']",16,1,"('meteorite', 'craters')",False,00:00:16
A stent was inserted into the patient's artery in 55 minutes.,"['stent', 'artery']",6,0,"('stent', 'artery')",False,00:00:24
The publication has connection to an international research project.,"['publication', 'project']",14,1,"('project', 'publication')",False,00:00:19
"The farm comprises 80 turbines and generates 160 megawatts, nearly 2% of Denmark's total electricity consumption.","['farm', 'turbines']",3,-1,[],False,00:00:37
The power indicator of the transmitter and headphone then went off.,"['indicator', 'transmitter']",2,1,"('transmitter', 'indicator')",False,00:00:26
The Big Barn Farm friends discover a pile of junk.,"['pile', 'junk']",18,1,"('junk', 'pile')",False,00:00:21
The conclusion chapter is cautious and organised around the six themes of the book.,"['chapter', 'themes']",14,-1,[],False,00:00:39
He also had access to a sounder of fat pigs upon which the humans feasted upon in celebration of the newly expanded farmland.,"['sounder', 'pigs']",13,-1,[],False,00:00:19
The Appellant noticed that the switch of the circuit breaker which feeds 440 volts A.C. power to the main switchboard in the engine.,"['switchboard', 'engine']",2,-1,[],False,00:00:26
Wave crests are blown into the froth.,"['Wave crests', 'froth']",6,0,"('Wave crests', 'froth')",False,00:00:17
"This workshop analyzes credit risk factors and how these risk factors can be measured, controlled, and reduced in financial institutions.","['workshop', 'factors']",14,-1,[],False,00:00:59
These are some of the many ways in which Hitler and the Nazi party used propaganda in order to brainwash and manipulate people into thinking that the Nazi party was a good party to be in.,"['party', 'propaganda']",11,0,"('party', 'propaganda')",False,00:00:18
"Harriers are large, slender hawk-like birds with long tails and long, thin legs.","['birds', 'tails']",3,0,"('birds', 'tails')",True,00:00:38
This is wishful thinking by a scribe who is more blind to the reality than those he accuses of blindness.,"['thinking', 'scribe']",18,1,"('scribe', 'thinking')",False,00:00:24
I am just joining the queue of disappointed parents and upset children as i bought a marshmallow maker and toffee apple maker.,"['marshmallow', 'maker']",16,1,"('maker', 'marshmallow')",True,00:00:32
Chris Caisley remains the head of the team and sources were keen to pinpoint his previous experience as chairman of the Bradford Bulls rugby league club.,"['head', 'team']",12,-1,[],False,00:00:24
Public education systems have carried nations into prosperity.,"['nations', 'prosperity']",18,0,"('nations', 'prosperity')",True,00:00:39
The nitric oxide was contained in a large gold-plated cylinder in which it was ionized by krypton resonance radiation.,"['nitric oxide', 'gold-plated cylinder']",4,-1,[],False,00:00:33
Making and fitting horseshoes was only part of the life of a blacksmith.,"['horseshoes', 'blacksmith']",18,1,"('blacksmith', 'horseshoes')",False,00:00:21
"Williams, who is regarded as ""the first among equals"" within the communion of leaders that represent 160 countries and some 75 million Anglicans worldwide, has sought to find a delicate balance within the deeply divided group of primates.","['communion', 'leaders']",13,-1,[],False,00:00:38
"Since the ultimate purpose of the company is that of sales, the sales department is rightly recognized as one of the major departments of the business.","['department', 'business']",2,1,"('business', 'department')",False,00:00:23
The sergeant got out from the police car.,"['sergeant', 'car']",8,-1,[],False,00:00:24
"In the book, the main female character is a woman named Messua who adopts Mowgli.","['book', 'character']",15,0,"('book', 'character')",False,00:00:25
Guinea unions threaten junta with walkout.,"['unions', 'walkout']",11,0,"('unions', 'walkout')",False,00:00:19
Beeswax is a natural wax produced in the bee hive of honey bees of the genus Apis.,"['hive', 'bees']",18,1,"('bees', 'hive')",False,00:00:23
"Bevilona, pretending astonished fear, hides the frightened peasant in a cask.","['peasant', 'cask']",6,-1,[],False,00:00:27
"Typically, varieties of this sort were grown on flat land by peasants.","['varieties', 'peasants']",18,1,"('peasants', 'varieties')",False,00:00:25
"However, some person had broken the padlock of the chain across the road.","['padlock', 'chain']",2,0,"('padlock', 'chain')",True,00:00:38
"In other words, the bow of the vessel points at the 'windy' extended edge of the table.","['bow', 'vessel']",2,-1,[],False,00:00:28
"I liked how his D cells were in a box behind the counter, with no prices on them, as if they were contraband or moonshine.","['cells', 'box']",4,-1,[],False,00:00:18
The pepper is added to the salad before serving.,"['pepper', 'salad']",6,-1,[],False,00:00:29
These views were reflected in his building designs.,"['views', 'designs']",18,0,"('views', 'designs')",False,00:00:21
A basket such as you mention holds four ears of corn.,"['basket', 'ears']",5,-1,[],False,00:00:24
Eucharist is the source of the Church's mission.,"['Eucharist', 'mission']",9,0,"('Eucharist', 'mission')",False,00:00:19
"It's fairly rare that I follow an exact recipe from a magazine, but every once in a while a photo calls to me.","['recipe', 'magazine']",8,1,"('magazine', 'recipe')",False,00:00:19
"We removed some living branches and new growth, thus maximizing light penetration and air flow through the crown of the tree.","['crown', 'tree']",2,-1,[],False,00:00:54
"Then, certain texts do talk about English society of various ages.","['society', 'ages']",18,-1,[],False,00:00:29
A pack of the most popular cigarettes in the Seychelles in 2008 cost $15 at purchasing-power parity (PPP).,"['pack', 'cigarettes']",5,1,"('cigarettes', 'pack')",True,00:00:41
Sufficient coagulation-deficient fluids were given to surgical patients.,"['fluids', 'patients']",6,0,"('fluids', 'patients')",False,00:00:14
"This website, www.fertilityuk.org, shows how to interpret the changes that take place in the mucus secretions produced by the cells lining the cervix.","['secretions', 'cells']",16,1,"('cells', 'secretions')",False,00:00:14
The iron tablets were in a box on the floor.,"['tablets', 'box']",4,-1,[],False,00:00:25
